id,title,url,published_datetime,status,tweet,llm_provider,discovered_datetime,tweet_generated_datetime,tweet_posted_datetime
https://barcauniversal.com/?p=213474,"Manchester United prodigy makes key decision on future amid Barcelona, Real Madrid interest",https://barcauniversal.com/manchester-united-prodigy-makes-key-decision-on-future-amid-barcelona-real-madrid-interest/,2026-09-22T14:16:44+05:30,DISCOVERED,,,2026-09-22T22:43:26+05:30,,
https://barcauniversal.com/?p=213477,Real Madrid icon heaps praise on Barcelona’s start to the season: ‘They are playing very well’,https://barcauniversal.com/real-madrid-icon-heaps-praise-on-barcelonas-start-to-the-season-they-are-playing-very-well/,2026-09-22T16:06:31+05:30,READY,Even Figo acknowledges how strong Barça have looked under Flick.,gemini,2026-09-22T22:43:26+05:30,2026-09-23T01:58:31+05:30,
https://barcauniversal.com/?p=213485,Lamine Yamal sets another Barcelona record after incredible start to 2026/27 season,https://barcauniversal.com/lamine-yamal-sets-another-barcelona-record-after-incredible-start-to-2026-27-season/,2026-09-22T16:32:43+05:30,READY,Lamine Yamal leading all Barça players in minutes played through,gemini,2026-09-22T22:43:26+05:30,2026-09-23T01:58:35+05:30,
https://barcauniversal.com/?p=213488,Barcelona boss Hansi Flick attends annual La Liga coaches meeting; Mourinho absent,https://barcauniversal.com/barcelona-boss-hansi-flick-attends-annual-la-liga-coaches-meeting-mourinho-absent/,2026-09-22T16:53:15+05:30,READY,With 17 players away on international duty,gemini,2026-09-22T22:43:26+05:30,2026-09-23T01:58:42+05:30,
https://barcauniversal.com/?p=213482,Barcelona attacking trio comfortably beats Real Madrid trifecta heading into international break,https://barcauniversal.com/barcelona-attacking-trio-comfortably-beats-real-madrid-trifecta-heading-into-international-break/,2026-09-22T17:33:03+05:30,READY,Barça's front three heading into the international break isn,gemini,2026-09-22T22:43:26+05:30,2026-09-23T01:58:57+05:30,
https://barcauniversal.com/?p=213492,"Gavi talks Lamine Yamal, injury, pressure and football journey: ‘The younger I was, the more I enjoyed’",https://barcauniversal.com/gavi-talks-lamine-yamal-injury-pressure-and-football-journey-the-younger-i-was-the-more-i-enjoyed/,2026-09-22T18:22:55+05:30,READY,Gavi's comments on learning patience through his recovery show,gemini,2026-09-22T22:43:26+05:30,2026-09-23T01:59:01+05:30,
https://barcauniversal.com/?p=213504,Hansi Flick reaches another milestone with Barcelona,https://barcauniversal.com/hansi-flick-reaches-another-milestone-with-barcelona/,2026-09-22T19:47:13+05:30,READY,Flick passing two full years at Barça makes this,gemini,2026-09-22T22:43:26+05:30,2026-09-23T04:46:34+05:30,
https://barcauniversal.com/?p=213507,Six Barcelona stars return to training after day off in Hansi Flick’s absence,https://barcauniversal.com/six-barcelona-stars-return-to-training-after-day-off-in-hansi-flicks-absence/,2026-09-22T20:20:00+05:30,READY,Drafting Options (Single Tweet focus):,gemini,2026-09-22T22:43:26+05:30,2026-09-23T01:59:13+05:30,
https://barcauniversal.com/?p=213510,Barcelona midfielder could resume full training in 2-3 weeks after taking key step forward in recovery,https://barcauniversal.com/barcelona-midfielder-could-resume-full-training-in-2-3-weeks-after-taking-key-step-forward-in-recovery/,2026-09-22T21:01:17+05:30,DISCOVERED,,,2026-09-22T22:43:26+05:30,,
https://barcauniversal.com/?p=213516,Barcelona’s Lamine Yamal backs his Ballon d’Or case: ‘The way I play is my strongest argument’,https://barcauniversal.com/barcelonas-lamine-yamal-backs-his-ballon-dor-case-the-way-i-play-is-my-strongest-argument/,2026-09-22T21:20:00+05:30,READY,Lamine Yamal pointing to style and entertainment over,gemini,2026-09-22T22:43:26+05:30,2026-09-23T02:00:04+05:30,
